proofed,bandnumb,bandseen,location,status,nuegg,nuch,bandgap,subcolony,flagged,chick1size,chick2size,chick1age,chick2age,sex,sexhow,nestpos,date,initials,notes,lat,lon,datum,orig_col,colony
1,51596,"N","N","INC",8,0,9,"","N","","",0,0,"U","",2,12/03/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70256,"N","N","INC",9,0,9,"","N","","",0,0,"U","",1,12/03/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,44554,"Y","N","INC",2,0,0,""," ","","",0,0,"U","",2,12/03/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71381,"Y","N","INC",8,0,0,"","N","","",0,0,"U","",5,12/03/2018,"KS","RE-GPSED",-77.452108,169.227397,"WGS84","CROZ","CROZ"
1,71771,"Y","N","INC",2,0,2,"","Y","","",0,0,"U","",5,12/03/2018,"VM","",-77.451769,169.218787,"WGS84","CROZ","CROZ"
1,70516,"Y","N","INC",2,0,1,""," ","","",0,0,"U","",8,12/03/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71433,"Y","N","INC",8,0,1,""," ","","",0,0,"U","",1,12/03/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49990,"Y","N","INC",2,0,0,""," ","","",0,0,"U","",1,12/03/2018,"VM","GDR BIRD",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65573,"N","N"," INC",1,0,9,""," ","","",0,0,"U","",1,12/03/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,22593,"Y","B","INC",9,0,1,"","Y","","",0,0,"U","",19,12/03/2018,"GB","NEST POSITION IS 19 FROM THE NW",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,72340,"Y","B","INC",2,0,1,""," ","","",0,0,"U","",7,12/03/2018,"GB","RE-FLAGGED; FLAG HAD COME OUT",0.000000,0.000000,"WGS84","ROYD","CROZ"
1,74414,"Y","B","INC",9,0,2,""," ","","",0,0,"U","",5,12/03/2018,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,66123,"Y","B","INC",8,0,0,""," ","","",0,0,"U","",1,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72060,"Y","B","INC",1,0,2,""," ","","",0,0,"U","",2,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72174,"N","B","INC",9,0,9,""," ","","",0,0,"U","",2,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79535,"Y","B","STD",0,0,1,""," ","","",0,0,"U","",0,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,77830,"Y","B","FBN",0,0,2,""," ","","",0,0,"U","",1,12/03/2018,"GB","",0.000000,0.000000,"WGS84","","CROZ"
1,49990,"Y","B","INC",9,0,0,""," ","","",0,0,"U","",1,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62153,"Y","E","INC",2,0,0,""," ","","",0,0,"U","",4,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46645,"N","E","INC",9,0,9,""," ","","",0,0,"U","",2,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70147,"N","E","INC",9,0,9,""," ","","",0,0,"U","",2,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50874,"N","E","INC",9,0,9,"","Y","","",0,0,"U","",0,12/03/2018,"GB","CHANGED GPS COORDINATES TO LAST YEAR'S - THIS YEAR'S WERE WAY OFF",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62189,"N","E","INC",9,0,9,"","Y","","",0,0,"U","",0,12/03/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,22593,"Y","B","INC",9,0,1,""," ","","",0,0,"U","",9,12/03/2018,"AS","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,74318,"N","B","INC",2,0,9,""," ","","",0,0,"U","",1,12/03/2018,"AS","FLAG OUT, RESET. UB ON",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,45221,"N","B","INC",9,0,9,""," ","","",0,0,"U","",1,12/03/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,73059,"N","B","INC",9,0,9,""," ","","",0,0,"U","",2,12/03/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72340,"Y","B","INC",2,0,1,""," ","","",0,0,"U","",8,12/03/2018,"AS","RE-SET FLAG",0.000000,0.000000,"WGS84","ROYD","CROZ"
1,74414,"Y","B","INC",9,0,2,""," ","","",0,0,"F","TIME",5,12/03/2018,"AS","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,66123,"Y","B","INC",8,0,1,""," ","","",0,0,"U","",2,12/03/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79535,"Y","B","STD",0,0,0,""," ","","",0,0,"U","",10,12/03/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,77830,"Y","B","FBN",0,0,1,""," ","","",0,0,"U","",1,12/03/2018,"AS","",0.000000,0.000000,"WGS84","","CROZ"
1,71234,"N","B","INC",9,0,9,""," ","","",0,0,"U","",1,12/03/2018,"AS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70262,"N","E","INC",8,0,9,""," ","","",0,0,"U","",1,12/03/2018,"AS","@ LYT, BUT FLAG NOT READABLE. NEED TO RE-FLAG. UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50874,"N","E","INC",9,0,9,""," ","","",0,0,"U","",0,12/03/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62335,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","GDR BIRD, UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71864,"Y","M","INC",9,0,1,"2"," ","","",0,0,"U","",2,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71558,"Y","M","INC",9,0,0,"2"," ","","",0,0,"U","",4,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66144,"Y","M","P/SC",0,0,1,"WB2","N","","",0,0,"M","HS",3,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46514,"N","M","EMPTY",0,0,9,"2"," ","","",0,0,"U","",0,12/05/2018,"VM","EMPTY NEST GDR BIRD",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65423,"Y","M","FBN",0,0,1,"39","N","","",0,0,"M","EV",4,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71341,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",6,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71896,"Y","M","WBN",0,0,1,"40","N","","",0,0,"U","",4,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72062,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70685,"Y","M","STD",0,0,0,"39","N","","",0,0,"U","",0,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70512,"N","M","INC",8,0,9,"2"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72700,"Y","M","INC",2,0,1,"3","Y","","",0,0,"U","",1,12/05/2018,"KS","",-77.453055,169.232937,"WGS84","CROZ","CROZ"
1,72148,"Y","M","INC",2,0,1,"23"," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72815,"Y","M","INC",9,0,1,"2"," ","","",0,0,"U","",4,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46645,"N","E","INC",9,0,9,"","N","","",0,0,"U","",3,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72158,"N","M","INC",9,0,9,"1"," ","","",0,0,"U","",5,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50395,"Y","M","INC",2,0,1,"23"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70437,"Y","L","INC",9,0,0,"","N","","",0,0,"U","",3,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72156,"Y","M","INC",9,0,1,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","PBN",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51491,"N","M","INC",9,0,9,"23"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72092,"Y","L","INC",9,0,0,"","N","","",0,0,"U","",1,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79535,"Y","M","KC/PBN",0,0,1,"8"," ","","",0,0,"U","",4,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72140,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79352,"Y","M","PBN",0,0,1,"23"," ","","",0,0,"M","EV",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70428,"N","L","INC",9,0,9,"","N","","",0,0,"U","",4,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70756,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46133,"Y","M","INC",9,0,1,"16-22"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71145,"N","L","INC",9,0,9,"","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70529,"Y","M","INC",2,0,1,"6A","Y","","",0,0,"U","",1,12/05/2018,"AS","",-77.453287,169.231355,"WGS84","CROZ","CROZ"
1,71957,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70593,"N","L","INC",9,0,9,"","N","","",0,0,"U","",3,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32426,"N","M","INC",9,0,9,"1"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46777,"N","M","INC",9,0,9,"16-22"," ","","",0,0,"U","",4,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70990,"N","L","INC",9,0,9,"","N","","",0,0,"U","",2,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72772,"N","M","INC",9,0,9,"9-10"," ","","",0,0,"U","",5,12/05/2018,"GB","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62184,"N","M","INC",8,0,9,"36"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71497,"N","L","INC",2,0,9,"","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79515,"Y","M","STD",0,0,1,"34-35","Y","","",0,0,"U","",8,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32189,"Y","M","INC",9,0,0,"1A"," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70189,"Y","L","INC",9,0,0,"","N","","",0,0,"U","",6,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70880,"N","M","INC",9,0,9,"36"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50945,"N","M","INC",9,0,9,"9-10"," ","","",0,0,"U","",4,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71722,"Y","L","SC",0,0,1,"","N","","",0,0,"U","",2,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71280,"N","M","INC",2,0,9,"36"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74627,"Y","M","PBN",0,0,1,"27"," ","","",0,0,"U","",1,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71528,"Y","L","STD",0,0,1,"","N","","",0,0,"U","",0,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32204,"N","M","INC",9,0,0,"9-10"," ","","",0,0,"U","",3,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49768,"Y","L","SC",0,0,0,"","N","","",0,0,"U","",8,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62029,"N","M","INC",2,0,9,"1"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69555,"Y","M","INC",9,0,1,"17"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70684,"N","L","INC",9,0,9,"","N","","",0,0,"U","",6,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50914,"N","M","INC",8,0,9,"1"," ","","",0,0,"U","",4,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70164,"Y","M","INC",9,0,0,"17"," ","","",0,0,"U","",6,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71865,"N","L","INC",9,0,9,"","N","","",0,0,"U","",5,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50936,"Y","M","INC",8,0,2,"1"," ","","",0,0,"U","",3,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71906,"Y","M","INC",9,0,0,"18"," ","","",0,0,"U","",4,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71182,"N","L","INC",9,0,9,"","N","","",0,0,"U","",2,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70892,"N","M","INC",9,0,9,"1"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65971,"Y","L","FAIL",0,0,2,"","N","","",0,0,"U","",3,12/05/2018,"KS","NO EGGS, BB ALONE ON SCOOP",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71024,"Y","M","INC",9,0,0,"1"," ","","",0,0,"U","",2,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49455,"Y","L","INC",8,0,0,"","N","","",0,0,"U","",2,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62155,"N","M","INC",8,0,9,"1"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50761,"Y","M","INC",2,0,9,"8"," ","","",0,0,"U","",4,12/05/2018,"AS","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,42317,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",1,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70545,"Y","M","P/INC",2,0,1,"18"," ","","",0,0,"M","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31948,"Y","M","INC",9,0,9,"8"," ","","",0,0,"U","",2,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62212,"N","M","INC",9,0,9,"1"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71362,"Y","M","INC",2,0,1,"18"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69757,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72079,"Y","M","INC",9,0,9,"8"," ","","",0,0,"U","",4,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71555,"N","M","INC",9,0,9,"1"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51069,"Y","M","INC",2,0,9,"3","N","","",0,0,"U","",3,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71562,"N","M","INC",9,0,9,"18"," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47515,"N","M","INC",8,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71411,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48840,"N","B","INC",9,0,9,""," ","","",0,0,"U","",5,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70633,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",6,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49842,"Y","M","INC",9,0,9,"8"," ","","",0,0,"U","",4,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71600,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70482,"N","M","INC",8,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70449,"N","B","INC",9,0,9,""," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48255,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",5,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49869,"Y","M","INC",9,0,9,"3","N","","",0,0,"U","",4,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62012,"Y","M","INC",9,0,9,"8"," ","","",0,0,"U","",3,12/05/2018,"AS","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32159,"Y","M","INC",9,0,0,"2"," ","","",0,0,"U","",5,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,77830,"Y","B","P/FBN",0,0,9,""," ","","",0,0,"M","",0,12/05/2018,"GB","",0.000000,0.000000,"WGS84","","CROZ"
1,50030,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",2,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43655,"Y","M","INC",9,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70354,"Y","M","INC",8,0,9,"8"," ","","",0,0,"U","",1,12/05/2018,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69828,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",5,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71801,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",4,12/05/2018,"AS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48391,"N","M","INC",9,0,9,"20"," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72869,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49990,"Y","B","INC",9,0,0,""," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71516,"N","M","INC",9,0,9,"7"," ","","",0,0,"U","",2,12/05/2018,"AS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,41854,"Y","M","INC",9,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65677,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62327,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","INC",9,0,9,"7"," ","","",0,0,"U","",1,12/05/2018,"AS","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70940,"N","M","EMPTY",0,0,9,"2"," ","","",0,0,"U","",0,12/05/2018,"VM","EMPTY NEST. GDR BIRD.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"N","M","INC",9,0,9,"7"," ","","",0,0,"U","",3,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49012,"N","M","INC",8,0,9,"3","N","","",0,0,"U","",2,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69959,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48504,"N","M","INC",9,0,9,"20"," ","","",0,0,"U","",3,12/05/2018,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,79246,"N","M","INC",9,0,9,"7"," ","","",0,0,"U","",1,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71380,"Y","M","INC",8,0,1,"2"," ","","",0,0,"U","",1,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71381,"Y","N","P/INC",9,0,0,""," ","","",0,0,"F","",4,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70770,"Y","M","INC",8,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48379,"N","M","INC",9,0,9,"7"," ","","",0,0,"U","",4,12/05/2018,"AS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46478,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON. GDR BIRD.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70333,"Y","M","INC",9,0,9,"3","N","","",0,0,"U","",2,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69361,"Y","C","INC",9,0,1,""," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71632,"Y","M","INC",9,0,1,"2"," ","","",0,0,"U","",2,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50448,"N","C","INC",9,0,9,""," ","","",0,0,"U","",2,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46599,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31977,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",2,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71699,"N","C","INC",9,0,9,""," ","","",0,0,"U","",1,12/05/2018,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46408,"Y","M","INC",9,0,0,"2"," ","","",0,0,"U","",5,12/05/2018,"VM","GDR BIRD",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70766,"N","M","INC",8,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71475,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",3,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69857,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",2,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71915,"N","M","INC",9,0,9,"2"," ","","",0,0,"U","",4,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69785,"Y","M","INC",8,0,9,"6"," ","","",0,0,"U","",1,12/05/2018,"AS","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72018,"N","M","INC",9,0,9,"6A"," ","","",0,0,"U","",1,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70676,"Y","M","INC",8,0,9,"3","N","","",0,0,"U","",1,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69928,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",4,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48326,"N","M","INC",9,0,9,"6A"," ","","",0,0,"U","",4,12/05/2018,"AS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70908,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",4,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70303,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",6,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,44352,"Y","M","INC",2,0,9,"3","N","","",0,0,"U","",4,12/05/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69287,"N","M","INC",9,0,9,"6A"," ","","",0,0,"U","",2,12/05/2018,"AS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49779,"Y","M","INC",9,0,1,"38"," ","","",0,0,"U","",8,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72095,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,73071,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",4,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51053,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",2,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71373,"N","M","INC",9,0,9,"38"," ","","",0,0,"U","",1,12/05/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71862,"Y","M","INC",9,0,1,"38"," ","","",0,0,"U","",2,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69084,"Y","M","INC",8,0,2,"1"," ","","",0,0,"U","",1,12/05/2018,"VM","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,66001,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",4,12/05/2018,"KS","UB, BNS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71953,"Y","M","INC",8,0,1,"37"," ","","",0,0,"U","",2,12/05/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
